infected,recovered,deaths,chinfected,cinfected,Infection_Rate_china
125958,0,5100,1.043196544276458,8.71241349009025e-06,7.38923548387784e-08
126065,0,5101,0.8649706457925636,7.579091410078511e-06,6.126814571492038e-08
126233,0,5101,1.1231732776617953,1.1899881840123268e-05,7.955731720332933e-08
126319,0,5102,1.0254237288135593,6.091606180063102e-06,7.263345957702358e-08
126559,0,5102,1.2443064182194616,1.69998312001761e-05,8.813749612927739e-08
126937,0,5102,1.9728506787330318,2.6774734140277353e-05,1.3974220217339328e-07
127161,0,5102,1.724907063197026,1.586650912016436e-05,1.221797037930872e-07
127390,0,5102,2.2128099173553717,1.6220672270168025e-05,1.5673914613798724e-07
127623,0,5103,1.7703826955074875,1.650400279017096e-05,1.254008624305835e-07
127896,0,5103,1.099770642201835,1.933730799020031e-05,7.78996469847519e-08
128132,0,5103,1.0463362068965518,1.6716500680173164e-05,7.411474539947465e-08
128259,0,5103,0.811391223155929,8.995744010093185e-06,5.7472974295646705e-08
128596,0,5104,0.9144736842105263,2.387059631024727e-05,6.477457611909204e-08
128771,0,5104,0.9124087591240876,1.2395710250128405e-05,6.462831204446508e-08
129064,0,5104,0.9598352214212152,2.0753960590214986e-05,6.79876531006013e-08
129280,0,5105,1.1749136939010356,1.529984808015849e-05,8.322222696288739e-08
129491,0,5106,0.9198355601233299,1.4945684930154819e-05,6.515437189173351e-08
129738,0,5107,1.1051428571428572,1.7495659610181234e-05,7.828017509795375e-08
129959,0,5109,0.9603004291845494,1.565401123016216e-05,6.8020604989975e-08
130213,0,5109,0.9138099902056807,1.799148802018637e-05,6.47275649272131e-08
130497,0,5111,1.1240223463687151,2.011646692020838e-05,7.961745897289178e-08
130737,0,5111,1.033092037228542,1.69998312001761e-05,7.317662602971356e-08
130977,0,5111,1.1374301675977654,1.69998312001761e-05,8.056717021312509e-08
131184,0,5112,1.0407288317256163,1.4662354410151884e-05,7.371756026871647e-08
131327,0,5113,0.8250497017892644,1.0129066090104925e-05,5.844044025905468e-08
131601,0,5114,0.8648648648648649,1.9408140620201045e-05,6.126065297360756e-08
131796,0,5114,0.8045186640471512,1.3812362850143079e-05,5.698617285913647e-08
131928,0,5115,0.7662203913491246,9.349907160096855e-06,5.427340547944995e-08
132043,0,5115,0.8626506024096385,8.14575245008438e-06,6.1103810940392e-08
132148,0,5116,0.6331018518518519,7.437426150077043e-06,4.484426922500157e-08
132264,0,5116,0.5714285714285714,8.216585080085114e-06,4.047578857184785e-08
132383,0,5116,0.6115591397849462,8.429082970087315e-06,4.33183422719541e-08
132597,0,5116,0.7737430167597765,1.5158182820157021e-05,5.4806252821796774e-08
132772,0,5116,1.1407678244972577,1.2395710250128405e-05,8.080358522935622e-08
132978,0,5117,1.5256410256410255,1.4591521780151151e-05,1.0806516628317069e-07
133209,0,5117,1.8153846153846154,1.6362337530169494e-05,1.285884667705628e-07
133484,0,5117,1.6010830324909748,1.947897325020178e-05,1.1340892204088598e-07
133709,0,5117,1.501602564102564,1.5937341750165093e-05,1.0636245883122999e-07
133939,0,5117,1.3459383753501402,1.629150490016876e-05,9.533635494496516e-08
134139,0,5118,1.12590799031477,1.4166526000146749e-05,7.975102409283581e-08
134345,0,5119,0.9706877113866967,1.4591521780151151e-05,6.87563635069129e-08
134564,0,5119,0.9124866595517609,1.551234597016069e-05,6.463382993663537e-08
134745,0,5119,0.8387096774193549,1.2820706030132808e-05,5.9408012258679914e-08
135008,0,5119,0.9344086021505377,1.8628981690192975e-05,6.618661878563185e-08
135216,0,5119,1.0116144018583042,1.4733187040152619e-05,7.165530863024284e-08
135663,0,5120,1.2853801169590644,3.166218561032798e-05,9.104685423486128e-08
136115,0,5120,1.6997518610421836,3.201634876033165e-05,1.2039789466625958e-07
136880,0,5120,2.154200230149597,5.4186961950561313e-05,1.5258766784968188e-07
137648,0,5121,2.7921928817451205,5.4399459840563514e-05,1.977783652833346e-07
138855,0,5123,2.9044585987261144,8.549498441088563e-05,2.0573044127601645e-07
139968,0,5124,2.8124087591240876,7.883671719081665e-05,1.992103090458592e-07
141448,0,5125,2.4401709401709404,0.00010483229240108593,1.7284372534367082e-07
143060,0,5128,2.2253289473684212,0.00011418219956118279,1.5762590195886967e-07
144519,0,5128,1.7744360902255638,0.00010334480717107053,1.2568797503889596e-07
146700,0,5130,1.747209966260057,0.00015448596603160028,1.237594770736931e-07
148461,0,5133,1.535245183887916,0.0001247362614312921,1.0874545407074118e-07
152856,0,5136,1.8100517368810052,0.0003113094088532248,1.282107249606777e-07
159083,0,5148,2.571327683615819,0.000441074787014569,1.8213390242420304e-07
162889,0,5169,2.4047831253713605,0.00026958898978279264,1.703371133514377e-07
169170,0,5186,2.9529445315842007,0.00044489974903460865,2.091648274183937e-07
175417,0,5198,2.3030828909759085,0.00044249143961458366,1.6313341827751673e-07
183114,0,5210,1.6500274649821478,0.0005451987531156476,1.1687578491812913e-07
189565,0,5246,1.6477855333868676,0.00045694129613473337,1.1671698300695368e-07
198478,0,5295,1.415230093196195,0.0006313312311965398,1.0024446955727e-07
207599,0,5335,1.4264438633039316,0.0006460644182366925,1.010387703862246e-07
217932,0,5408,1.4488785318963007,0.0007319135657975818,1.0262787696581697e-07
292792,0,5488,3.8696581196581197,0.005302530681854928,2.7409806181907864e-07
344032,0,5570,4.966357308584687,0.0036294639612375968,3.51780149690419e-07
400569,0,5655,5.996209060965757,0.0040046644023514835,4.247272578224346e-07
456582,0,5901,6.854213337928657,0.003967548104231099,4.855019573115948e-07
533295,0,6079,2.329845873657086,0.0054337835452462875,1.650291107274886e-07
610697,0,6279,1.8320691976860821,0.005482587227316793,1.2977027961543938e-07
683791,0,6467,1.4676996424314661,0.005177440257273632,1.0396102572455725e-07
751844,0,6687,1.2372176827990782,0.0048203729694399336,8.763538235607227e-08
792163,0,6920,1.0763607938362516,0.0028559008089995837,7.624146585709927e-08
829306,0,7201,0.8197888736804605,0.002630936376117253,5.8067801968126306e-08
868818,0,7492,0.6532931763775413,0.0027987388765889918,4.6274473844354473e-08
899945,0,7784,0.501591806598885,0.002204807274032839,3.5529066848218424e-08
932696,0,8066,0.5428751332725559,0.002319839465154031,3.845327345169397e-08
963302,0,8361,0.612948231774538,0.002167903473802457,4.341673531088985e-08
992569,0,8646,0.6688267117772001,0.0020730585822314744,4.7374755009921804e-08
1028437,0,8910,0.8675971127811426,0.002540624772866318,6.145418527933153e-08
1057573,0,9196,0.8885955611849174,0.0020637795077013783,6.294156060570561e-08
1090400,0,9485,0.9485208513686976,0.0023252227450340866,6.718622651297992e-08
1123895,0,9764,1.0612116265727145,0.0023725389418745766,7.516841049750191e-08
1147435,0,10054,0.9261121314945677,0.0016674001102172722,6.559895794934559e-08
1171570,0,10319,0.9128742682799875,0.0017095455250677087,6.466128528226691e-08
1193563,0,10571,0.81168075028718,0.0015578220316061371,5.749348226380979e-08
1210422,0,10817,0.6588718151774973,0.0011941673091823701,4.6669623502379485e-08
1228883,0,11040,0.6844484781256828,0.0013076411824435455,4.8481285805641786e-08
1249958,0,11285,0.6876321306701053,0.0014927976772654637,4.870679228837176e-08
1266606,0,11490,0.708034857458585,0.0011792216242522153,5.0151971085986204e-08
1283788,0,11691,0.8478971881609209,0.001217046248672607,6.005878780766503e-08
1299036,0,11883,0.861322561634417,0.001080055942251188,6.100974231953483e-08
1313471,0,12024,0.8102388120630709,0.0010224690140605915,5.739134598709755e-08
1327092,0,12175,0.8280875648590557,0.0009648112532399943,5.8655620089870094e-08
1340972,0,12344,0.7794346154894638,0.0009831569044101843,5.520940372872936e-08
1355883,0,12495,0.810328852650635,0.0010561853459409409,5.739772379872152e-08
1371807,0,12630,0.9184891282099727,0.001127938800131684,6.505900057819349e-08
1385495,0,12749,0.9655622788744503,0.0009695570394500434,6.839331564217923e-08
1400358,0,12869,1.0385072747621713,0.0010527853797009056,7.356020154629921e-08
1414142,0,12985,1.024838601861136,0.0009763569719301139,7.259201349609911e-08
1430893,0,13097,1.0128565551289084,0.0011865173851422909,7.174329361326375e-08
1446956,0,13187,1.0523603239559611,0.001137784535701786,7.454144945422489e-08
1466859,0,13274,1.1198093826827873,0.0014097818349046037,7.931904367491994e-08
1490014,0,13385,1.3023223879572254,0.0016401295476669898,9.224691984784617e-08
1515913,0,13482,1.4389195410080222,0.0018344942843890031,1.0192245544904685e-07
1541981,0,13568,1.5461024064040612,0.001846464998859127,1.0951449969606294e-07
1569185,0,13630,1.53871370355333,0.0019269308665399608,1.0899113844085173e-07
1597094,0,13695,1.4113243357233234,0.001976867870690478,9.996781448332149e-08
1626085,0,13752,1.2958362738179252,0.002053508776351272,9.17874913248746e-08
1652078,0,13812,1.1586108918705604,0.0018411525516090722,8.206745661868753e-08
1682737,0,13874,1.1097081875574146,0.002171657603192496,7.860354945803919e-08
1713300,0,13928,1.085225999252895,0.0021648576707124253,7.686941167225686e-08
1738527,0,13995,1.0206041462440547,0.00178689475702851,7.229207586811988e-08
1762757,0,14037,1.005286247581678,0.0017162746249177786,7.1207068819779e-08
1787635,0,14066,0.9237882203748062,0.001762174169158254,6.543434921284492e-08
1811382,0,14096,0.8440355919659914,0.0016820624646274242,5.978526079317735e-08
1832597,0,14120,0.8366090962451753,0.0015027142454655663,5.9259222569582745e-08
1849430,0,14131,0.7831024855663676,0.0011923256608023511,5.5469208612777455e-08
1869000,0,14166,0.7756582584987322,0.0013861945691143593,5.494191443125419e-08
1888027,0,14192,0.781437980465325,0.001347732451023961,5.5351307338820967e-08
1911669,0,14213,0.8405655363027532,0.001674625038477347,5.953946762430124e-08
1933414,0,14265,0.968975344109469,0.0015402555393659553,6.863507202913967e-08
1953258,0,14334,1.0355558286732625,0.0014056027097345603,7.335114285751643e-08
1970377,0,14393,1.0744340791962945,0.0012125837929825608,7.610499159189019e-08
1983788,0,14449,0.9120674828004857,0.0009499364009398402,6.460413854490738e-08
1994593,0,14501,0.7284601828919794,0.0007653465671579281,5.159875060505441e-08
2005524,0,14564,0.6203090507726269,0.0007742714785380205,4.393812147948384e-08
2015624,0,14621,0.5494474802671524,0.0007154095630074107,3.891881007459866e-08
2024284,0,14697,0.5615163826453501,0.0006134105758063542,3.9773682171268514e-08
2031342,0,14722,0.6006799718857778,0.0004999367025451787,4.254774219743645e-08
2037518,0,14745,0.6121379099223204,0.00043746232288453156,4.33593380829502e-08
2043178,0,14761,0.6089685504011315,0.00040091268580415295,4.3134844012646525e-08
2048423,0,14778,0.5960835638087713,0.00037151714435384846,4.2222166524785456e-08
2053250,0,14802,0.5961522762524151,0.00034190910501354175,4.2227033607882524e-08
2057995,0,14810,0.6400262549227981,0.0003361008293534816,4.533474290570184e-08
2062668,0,14823,0.7073383174856646,0.0003310008799934288,5.010263332780361e-08
2066938,0,14830,0.7670160321471478,0.00030245533010313306,5.432976280970982e-08
2070480,0,14842,0.7864706956362972,0.0002508891754625989,5.5707787790425524e-08
2072376,0,14850,0.7023001416223079,0.00013429866648139116,4.974576608099584e-08
2074583,0,14854,0.6113391482811699,0.00015632761441161937,4.3302759695163804e-08
2077182,0,14858,0.5532811234134486,0.00018409400537190698,3.9190357101135105e-08
2079353,0,14862,0.5149738827626233,0.00015377763973159296,3.647695449776613e-08
2081192,0,14867,0.6130310826785341,0.00013026120657134936,4.342260385831782e-08
2082624,0,14868,0.6748636172891314,0.00010143232616105072,4.780236490439782e-08
2084058,0,14871,0.671222178836392,0.00010157399142105219,4.7544432241804485e-08
2085584,0,14876,0.7022427589315903,0.00010809059338111969,4.97417015140958e-08
2086877,0,14877,0.644850272232305,9.158659059094873e-05,4.567644073890328e-08
2088229,0,14882,0.6970526053973386,9.576571576099202e-05,4.9374069289157144e-08
2089569,0,14885,0.8014834205933682,9.491572420098321e-05,5.6771178582612505e-08
2090677,0,14886,0.8173647889584337,7.848255404081298e-05,5.789609767192055e-08
2091649,0,14887,0.8394019349164468,6.88493163607132e-05,5.9457046677836656e-08
2092491,0,14887,0.760392506690455,5.964107446061781e-05,5.3860601081735454e-08
2093305,0,14890,0.6779168934857558,5.7657760820597265e-05,4.801863648752336e-08
2094030,0,14893,0.658354604358924,5.135365675053196e-05,4.6632988099835116e-08
2094679,0,14894,0.634953897736798,4.59703768704762e-05,4.497545450591434e-08
2095275,0,14895,0.653214453308306,4.221624748043731e-05,4.626889768231881e-08
2095730,0,14895,0.6490899357601713,3.222884665033385e-05,4.597674725690024e-08
2096200,0,14897,0.6471816283924844,3.329133610034486e-05,4.58415768271972e-08
2096684,0,14897,0.6617161716171617,3.428299292035513e-05,4.687109674966044e-08
2097282,0,14899,0.7209051724137931,4.235791274043878e-05,5.1063609343201376e-08
2097925,0,14900,0.9051546391752577,4.554538109047179e-05,6.41144836501487e-08
2098595,0,14902,1.1036866359447004,4.7457862100491604e-05,7.817702712062548e-08
2099041,0,14903,1.1755610972568578,3.159135298032725e-05,8.326808424525158e-08
2099865,0,14907,1.2869955156950672,5.8366087120604604e-05,9.116127717583221e-08
2100607,0,14907,1.221867881548975,5.2557811460544434e-05,8.65481155635389e-08
2101049,0,14910,1.024634655532359,3.130802246032432e-05,7.257756744125286e-08
2101560,0,14910,1.068731438268986,3.619547393037494e-05,7.57010585370591e-08
2102379,0,14911,0.9732868757259001,5.8011923970600935e-05,6.89404691528628e-08
2103227,0,14912,0.976882923191648,6.0066070240622215e-05,6.91951866524692e-08
2104341,0,14913,1.3414832925835372,7.890754982081738e-05,9.502078971573574e-08
2105331,0,14913,1.497022628026995,7.01243037007264e-05,1.060380499137622e-07
2106288,0,14913,1.5548926014319808,6.778682691070219e-05,1.1013713232810986e-07
2107342,0,14914,1.5706106870229009,7.465759202077336e-05,1.1125048566909136e-07
2108598,0,14915,1.293134872417983,8.896578328092158e-05,9.159614395902902e-08
2109935,0,14915,1.220896313975073,9.470322631098101e-05,8.6479296877056e-08
2111214,0,14916,1.2601688411358403,9.059493377093845e-05,8.92610732626284e-08
2112692,0,14916,1.3001215066828675,0.00010469062714108447,9.209102563886404e-08
2114127,0,14918,1.2988019732205778,0.00010164482405105292,9.199755961335607e-08
2115561,0,14919,1.2219808861859254,0.00010157399142105219,8.655611997917638e-08
2116897,0,14919,1.1536743808363783,9.463239368098028e-05,8.171779055910878e-08
2118491,0,14920,1.0839252336448597,0.00011290721222116959,7.677727502322521e-08
2120269,0,14921,1.1108699584011574,0.00012594041614130458,7.868584074235967e-08
2122283,0,14921,1.1948098115890509,0.00014265691682147774,8.463152130553363e-08
2124209,0,14922,1.2866443779693824,0.00013642364538141318,9.113640516722948e-08
2126233,0,14922,1.3350577685807898,0.00014336524312148508,9.456565295148829e-08
2128225,0,14922,1.2953435363073917,0.0001410985989614616,9.175258943110349e-08
2130033,0,14923,1.1529306753942279,0.0001280653950413266,8.16651119466954e-08
2132190,0,14924,1.0914934354485777,0.00015278598291158267,7.731335066135886e-08
2134718,0,14927,1.0959700335830536,0.0001790648886418549,7.763043988068017e-08
2137169,0,14928,1.1241830065359477,0.0001736107761317984,7.962883895507323e-08
2139919,0,14932,1.2756129032258066,0.0001947897325020178,9.035501679835534e-08
2142216,0,14934,1.2562335546923944,0.0001627025511116854,8.898232657403289e-08
2144566,0,14934,1.1606364172068355,0.0001664566805017243,8.221092990538902e-08
2147330,0,14934,1.1360688729874777,0.00019578138932202805,8.047074613567259e-08
2150503,0,14935,1.0706048958122598,0.00022475193499232817,7.583376046204389e-08
2153986,0,14936,1.1739477358866945,0.00024671005029255563,8.315380561626133e-08
2157433,0,14939,1.3065597075548334,0.0002441600756125292,9.25470603390984e-08
2160884,0,14940,1.33392382639504,0.0002444434061325321,9.448533284420284e-08
2164305,0,14943,1.3040438397581255,0.00024231842723251013,9.236885480632343e-08
2167619,0,14950,1.158283772302464,0.0002347393358224316,8.204428587935455e-08
2170811,0,14952,1.0397139970467086,0.0002260977549623421,7.364567685939349e-08
2174317,0,14955,0.9910727460528257,0.0002483392007825725,7.020028912497096e-08
2178366,0,14963,1.018765396319374,0.00028680131887297094,7.216183237504109e-08
2182488,0,14968,1.0906623633829677,0.00029197210086302446,7.725448364123157e-08
2186813,0,14969,1.1961429212139334,0.0003063511247531734,8.472594896634335e-08
2190992,0,14973,1.2413459391051886,0.0002960095607730663,8.792779760755119e-08
2195056,0,14976,1.186971054690278,0.0002878638083229819,8.407628153845716e-08
2198945,0,14980,1.1067993812630306,0.0002754680980728535,7.839751105804529e-08
2203789,0,14981,1.060867391576053,0.0003431132597235542,7.514402742735007e-08
2209013,0,14986,1.08071964017991,0.00037002965912383306,7.655021440738966e-08
2214254,0,14992,1.15026962252846,0.00037123381383384553,8.147662257364208e-08
2219264,0,15000,1.2346721759737498,0.00035487147630367606,8.745507741294945e-08
2224482,0,15009,1.2189561734213006,0.00036960466334382864,8.634187161906122e-08
2229362,0,15012,1.1291826202763442,0.00034566323440358065,7.998297474529331e-08
2234541,0,15019,1.056724658818627,0.00036684219077380006,7.48505867707514e-08
2240160,0,15029,1.0283970667847828,0.0003980085479741229,7.284406892540639e-08
2245156,0,15034,0.9990818151065578,0.00035387981948366575,7.076759254990429e-08
2250565,0,15039,1.041967664258686,0.0003831336956739688,7.380531003516426e-08
2255689,0,15045,1.0424409720510672,0.00036294639612375967,7.383883567089847e-08
2260777,0,15046,0.9866481623277182,0.0003603964214437333,6.988688422306315e-08
2265424,0,15052,0.9803618071007062,0.0003291592316134097,6.944160514921504e-08
2270011,0,15063,0.9171343677781446,0.00032490927381336566,6.496303933378618e-08
2274979,0,15067,0.9121429922451295,0.0003518965058436452,6.460948707746141e-08
2280418,0,15070,0.9526604258621526,0.0003852586745739908,6.747944346143529e-08
2285355,0,15074,0.9833728044207618,0.0003497006943136225,6.965488200831972e-08
2290634,0,15079,1.060526586444513,0.0003739254537738734,7.511988730356536e-08
2295769,0,15084,1.077760497667185,0.0003637255550537678,7.634061056066638e-08
2300466,0,15091,1.0207219591670484,0.0003327008631134464,7.230042086730359e-08
2304661,0,15094,0.9686418142591943,0.00029714288285307805,6.861144723266097e-08
2311307,0,15099,1.0024244775250934,0.00047075365898487646,7.100436212021378e-08
2316346,0,15101,0.9897546897546897,0.0003569256225736973,7.010692773088495e-08
2322331,0,15106,1.0906324820430966,0.00042393329055439145,7.725236706734055e-08
2330459,0,15109,1.336268517559308,0.0005757276166459638,9.465141348590745e-08
2339195,0,15112,1.3490059497895805,0.0006187938556864099,9.555363931023376e-08
2345333,0,15116,1.408708752490645,0.0004347706829445037,9.978254584396506e-08
2354676,0,15127,1.479304825062886,0.0006617892620968554,1.0478305133197956e-07
2363469,0,15131,1.2795565547716878,0.0006228313155964518,9.063435600915657e-08
2372972,0,15136,1.2111660929432013,0.0006731224828969727,8.579007973088007e-08
2382169,0,15144,1.270776555007417,0.0006514476981167482,9.001244553444744e-08
2390686,0,15149,1.1133096305456793,0.0006032815097162492,7.885864913669569e-08
2397571,0,15152,1.0330808845804302,0.00048768265755505183,7.317583605831633e-08
2407635,0,15157,1.0262308671581253,0.0007128595883273844,7.269063130874363e-08
2416140,0,15167,0.9222228254967966,0.0006024315181562404,6.532346817664583e-08
2425558,0,15182,0.9683976673146348,0.0006671017093469103,6.859415366247118e-08
2435598,0,15192,1.1150958888041758,0.0007111596052073668,7.898517450700552e-08
2443816,0,15199,1.0437930935002742,0.0005821025533460298,7.39346099892262e-08
2452580,0,15203,1.0726796385152042,0.0006207771693264305,7.598071994426828e-08
2466054,0,15213,1.1612755219086948,0.0009543988566298865,8.225619937226755e-08
2476316,0,15217,1.07076550871749,0.0007268844490675296,7.584513709653342e-08
2486863,0,15231,1.1897681103341533,0.0007470717486177387,8.427440434597124e-08
2498088,0,15240,1.248847420417124,0.0007950962717582363,8.845914725777692e-08
2510703,0,15251,1.1025533386013433,0.0008935536274592562,7.809675268922265e-08
2522721,0,15259,1.1396679601159192,0.0008512665473488181,8.072567894258189e-08
2533531,0,15266,1.0841173600947802,0.0007657007303079318,7.679088384496579e-08
2547297,0,15275,1.0813263602004044,0.0009750819845901007,7.659318998211538e-08
2558905,0,15283,1.0795762503079576,0.0008222251690485173,7.646922509564307e-08
2569910,0,15292,1.01689473117121,0.0007795130931580748,7.202932824274592e-08
2581660,0,15308,1.031306248392903,0.0008322834025086214,7.30501339098593e-08
2594190,0,15320,0.9529354386392733,0.0008875328539091938,6.749892333972255e-08
2605616,0,15331,0.969067673540517,0.0008093336303883837,6.864161196556729e-08
2616674,0,15339,0.9909936637775753,0.0007832672225481138,7.019468751942852e-08
2626983,0,15350,0.9416983523447402,0.0007302135826775641,6.670297096393557e-08
2635990,0,15361,0.8913910391742904,0.0006379894984166088,6.313957166380207e-08
2644191,0,15371,0.8258226113763354,0.0005808983986360174,5.84951874778597e-08
2652714,0,15381,0.7706782995466598,0.0006037065054962537,5.45891708413832e-08
2661940,0,15387,0.7712861019791276,0.0006535018443867695,5.463222308619574e-08
2671881,0,15403,0.8586363636363636,0.0007041471748372941,6.081947185063002e-08
2680816,0,15419,0.949449125081011,0.000632889549056556,6.725197858138361e-08
2689291,0,15442,1.0149001109877913,0.0006003065392562185,7.188804404930183e-08
2696527,0,15452,0.9894155676974569,0.0005125449106853094,7.008290682367989e-08
2702866,0,15459,0.8633083502828007,0.0004490080415746512,6.115040095212547e-08
2709291,0,15468,0.7774744027303754,0.0004550996477547143,5.5070556703642136e-08
2716077,0,15485,0.7323181234108866,0.00048067022718497915,5.187201867839501e-08
2722353,0,15650,0.7466967357677741,0.00044454558588460496,5.289049360739439e-08
2728374,0,15657,0.8232370501855737,0.00042648326523441783,5.8312045378690224e-08
2733103,0,15667,0.8362423178226515,0.00033496750727346985,5.923324268928786e-08
2737936,0,15679,0.8160606286866273,0.00034233410079354616,5.7803720569926035e-08
2742421,0,15686,0.7770463873615736,0.00031768434555329083,5.504023924938917e-08
2747530,0,15700,0.7509800846793163,0.0003618839066737487,5.319389447600971e-08
2752556,0,15705,0.8169410381320342,0.00035600479838368776,5.78660822864217e-08
2757442,0,15713,0.8923555514890892,0.00034608823018358507,6.320789060772736e-08
2762150,0,15719,0.9831074347219454,0.00033348002204345445,6.963608517463006e-08
2766475,0,15725,0.9889851743579036,0.0003063511247531734,7.005242093150452e-08
2770859,0,15728,0.9408831542692644,0.0003105302499232167,6.664522834027809e-08
2775058,0,15736,0.9031067363888035,0.00029742621337308097,6.396942530979829e-08
2779780,0,15746,0.8936083937351107,0.0003344716788634647,6.32966327189891e-08
2785437,0,15752,1.0008973343890208,0.00040070018791415075,7.089619055549819e-08
2791596,0,15754,1.1329836638802382,0.0004362581681745191,8.025221266050459e-08
2799588,0,15767,1.3924841053587647,0.0005660943789658641,9.863331141678012e-08
2804912,0,15770,1.4255246738513896,0.00037711292212390645,1.0097366177983212e-07
2811879,0,15781,1.3944731568399957,0.0004934909332151119,9.877420116440257e-08
2820009,0,15790,1.3701596180739741,0.0005758692819059653,9.705200926898047e-08
2825166,0,15799,1.0427231960864247,0.0003652838729137839,7.385882634157226e-08
2832279,0,15807,1.0889304472385803,0.0005038324971952191,7.713180746578387e-08
2838844,0,15814,1.0197791392481659,0.000465016215954817,7.223363845283207e-08
2845461,0,15821,0.8957871396895787,0.00046869951271485516,6.345095902504752e-08
2852031,0,15827,1.050316678395496,0.00046537037910482067,7.439669266438782e-08
2858293,0,15832,0.9505608945079841,0.0004435539290645947,6.733072813385053e-08
2864168,0,15839,0.9391433339514185,0.0004161417012543107,6.652199229143635e-08
2870228,0,15852,0.9730865943737231,0.00042924573780444647,6.892628269794801e-08
2876602,0,15861,0.9146100874744091,0.00045148718362467686,6.478423792101354e-08
2882971,0,15870,0.9486430383639579,0.0004511330204746732,6.719488133920609e-08
2889897,0,15877,1.0159927341652188,0.0004905867953850819,7.196543742255878e-08
2896422,0,15881,1.0576169903500625,0.00046218291075478767,7.491379295995556e-08
2902917,0,15888,1.0709779821741077,0.00046005793185476565,7.586018715027099e-08
2909352,0,15898,1.0690088337790744,0.0004558079740547216,7.572070719058905e-08
2916167,0,15905,1.0210268568541334,0.00048272437345500045,7.232201757236097e-08
2923470,0,15913,1.0326028861571352,0.0005172906968953585,7.314197817285814e-08
2930381,0,15920,1.043663309899297,0.0004895243059350709,7.392541707543801e-08
2937389,0,15928,1.0627724498692241,0.000496395071045142,7.52789677165601e-08
2944653,0,15940,1.0843547773125237,0.0005145282243253299,7.680770073090602e-08
2952291,0,15952,1.065550133096717,0.0005410196279456043,7.547571832487234e-08
2959481,0,15965,1.059568890183513,0.0005092866097052756,7.505205115865686e-08
2967572,0,15973,1.0765417127367407,0.0005731068093359367,7.625428081863774e-08
2976228,0,15983,1.1084392333075896,0.0006131272452863512,7.851366609117348e-08
2984649,0,15994,1.1227230144686167,0.0005964815772361788,7.952542387716395e-08
2997306,0,16012,1.2998281786941581,0.000896528597919287,9.207024844597092e-08
3002843,0,16025,1.168571712553424,0.00039220027231406273,8.277300774462048e-08
3013968,0,16030,1.195249406175772,0.0007880130087581629,8.466265894624516e-08
3026615,0,16034,1.2969281166944806,0.0008958202716192797,9.186482942736857e-08
3046538,0,16047,1.3015730337078653,0.0014111984875046183,9.219384111556177e-08
3053673,0,16056,1.4411272716962944,0.0005053908150552352,1.0207883482003051e-07
3070130,0,16066,1.4881293057763647,0.0011656925919220752,1.0540811250930602e-07
3100114,0,16072,1.7513939856073966,0.0021238455779420003,1.2405584216803913e-07
3108324,0,16081,1.254996750081248,0.000581535892306024,8.889472045062835e-08
3129859,0,16091,1.498839268148731,0.0015253806870658012,1.0616672731134961e-07
3153405,0,15781,1.4827641465759767,0.0016678251059972767,1.0502808417276989e-07
3200035,0,15789,1.3594878841889004,0.0033029255369342145,9.629610229123275e-08
3210359,0,15801,1.6514258893600493,0.0007312760721275752,1.1697483899467302e-07
3242270,0,15809,1.4754810595122463,0.002260340055953414,1.0451220396152156e-07
3295792,0,15819,1.7098408886220353,0.0037911040228992715,1.2111252702389042e-07
3329533,0,15834,1.2960038430359984,0.0023899637688547574,9.179936069329788e-08
3364415,0,15847,1.5098348605870535,0.0024707837996855945,1.0694557404217217e-07
3373507,0,15860,1.1674747133287668,0.0006440102719666712,8.269530440442924e-08
3437108,0,15872,0.9924782459072808,0.004505026100676666,7.029984437612766e-08
3449676,0,15885,0.9277595020772521,0.0008902244938492216,6.571564554030297e-08
3490482,0,15901,0.8183193124578075,0.002890396299809941,5.796370908177871e-08
3533755,0,15910,1.2210580857532556,0.003065140398021751,8.649075559756457e-08
3580291,0,15930,1.0132115259418608,0.0032962672697141454,7.176843712951866e-08
3627131,0,15957,1.4770315374179104,0.0033178003892343684,1.0462202838933776e-07
3705990,0,15970,1.7094719474565112,0.005585790369227862,1.2108639395082082e-07
3719252,0,15986,1.1575620288552744,0.0009393823390697308,8.199316289280432e-08
3764783,0,16001,1.2885049202768486,0.003225080476563408,9.126819227209494e-08
3837220,0,16012,1.1839001436984025,0.00513090321936315,8.385876083640444e-08
3851748,0,16031,0.6763461217216994,0.0010290564486506598,4.7907374592344354e-08
3892221,0,16047,0.9324625196094816,0.002866809034019697,6.604877264105034e-08
3931982,0,16067,0.9062669384038332,0.002816376201459174,6.419327072985647e-08
3967054,0,16083,0.6179952305927487,0.0024842419993857338,4.37742275107943e-08
4004311,0,16105,1.046686974299867,0.002639011295937337,7.413959117716999e-08
4039789,0,16132,0.8531470957223549,0.0025130000471660315,6.043065256750214e-08
4070575,0,16155,0.8289104599907894,0.002180653347202589,5.8713907916265594e-08
4097741,0,16176,1.006569927753901,0.0019242392265999327,7.129799526245737e-08
4123336,0,16200,0.7801695037459935,0.0018129611648687802,5.5261457796696014e-08
4146984,0,16225,0.726410874986447,0.0016750500342573515,5.145359273642425e-08
4167941,0,16262,0.7025318739041654,0.001484439426925377,4.976218028797588e-08
4182811,0,16297,0.6509446234131934,0.0010532812081109108,4.6108119661193694e-08
